Date,Close,High,Low,Open
2000-11-04,0.224398404359818,0.305238853993011,0.218437092938184,0.278292041997032
2000-11-11,0.241807177662849,0.270184347111271,0.20603648899299,0.213190997877975
2000-11-18,0.219390347599983,0.234652605309821,0.198405761526048,0.23286420371905
2000-11-25,0.169789642095566,0.236560121403066,0.138788938635097,0.235129770838125
2000-12-02,0.18982096016407,0.19125131060274,0.141650541492404,0.170862853874312
2000-12-09,0.142842769622803,0.193635778905226,0.142126680371065,0.183620585932636
2000-12-16,0.133780807256699,0.16311214979431,0.104925643079226,0.148804066000239
2000-12-23,0.125016540288925,0.142126740032853,0.119710881483384,0.135450237562296
2000-12-30,0.141530528664589,0.170266650857972,0.107787254088113,0.125911136588054
2001-01-06,0.179327711462975,0.197451598046933,0.137595719388006,0.137595719388006
2001-01-13,0.198643893003464,0.217482943610435,0.162397029108075,0.180281921502677
2001-01-20,0.193874835968018,0.213667157955814,0.176108998338313,0.192682568021505
2001-01-27,0.178851559758186,0.206990642368187,0.177420281594834,0.187912582659353
2001-02-03,0.169073522090912,0.183143527541521,0.161681846021005,0.17861255208561
2001-02-10,0.227021917700768,0.232745146251553,0.156434763623677,0.16716604571439
2001-02-17,0.207347735762596,0.228929369263222,0.19458996933184,0.221298697760832
2001-02-24,0.166272327303886,0.206990627013515,0.152619895188587,0.201267384184691
2001-03-03,0.191013157367706,0.207705777549912,0.158820198283264,0.159773455664709
2001-03-10,0.227499067783356,0.243177986192163,0.175989943237842,0.18457480187718
2001-03-17,0.255638122558594,0.267561673916918,0.213965650055195,0.226305859276804
2001-03-24,0.247708901762962,0.273522993446695,0.246099089266673,0.255638104332499
2001-03-31,0.239183530211449,0.253014519889103,0.205321203597457,0.24705318283866
2001-04-07,0.268037885427475,0.279484344916297,0.223778501330562,0.243809832726513
2001-04-14,0.331794738769531,0.343355682727946,0.256705899473806,0.263268831422807
2001-04-21,0.301423996686935,0.336869591720867,0.278531053222066,0.32458340467929
2001-04-28,0.342707246541977,0.356557478693492,0.303064020026467,0.309626950147636
2001-05-05,0.298142045736313,0.363539842674563,0.292037868924441,0.341409697827532
2001-05-12,0.329276353120804,0.341486532714111,0.288260476412945,0.299020138577101
2001-05-19,0.349880188703537,0.381549386093893,0.321950801750696,0.328552213821684
2001-05-26,0.344729244709015,0.347972722317545,0.319585484259624,0.347896718235595
2001-06-02,0.3691486120224,0.380022760779173,0.334847663022099,0.344958114186876
2001-06-09,0.362662613391876,0.378649230779754,0.346370178541804,0.369682524152428
2001-06-16,0.348354548215866,0.367622168465437,0.316494921817914,0.361746930510894
2001-06-23,0.353886365890503,0.359419134407192,0.337517901002417,0.352246315496005
2001-06-30,0.307910114526749,0.346065313677271,0.301805007574255,0.339884229925755
2001-07-07,0.308901727199554,0.31763952027024,0.290435386445459,0.303903743512515
2001-07-14,0.285742342472076,0.309054687937994,0.27662269987975,0.305430262533351
2001-07-21,0.309054702520371,0.312374183917679,0.256629875053799,0.286161756539137
2001-07-28,0.332672864198685,0.337823756799716,0.291122163168573,0.309436523779211
2001-08-04,0.322943300008774,0.346141156430589,0.313251350357768,0.330306578229441
2001-08-11,0.319623798131943,0.342249343875792,0.316914178735328,0.328475117790307
2001-08-18,0.325384616851807,0.331909094487241,0.306193005409888,0.317601009867241
2001-08-25,0.323209792375565,0.343203581589684,0.308100458019222,0.318097352626281
2001-09-01,0.297684162855148,0.32233253898622,0.288260532629815,0.32233253898622
2001-09-08,0.28906175494194,0.299706961827289,0.283071134542977,0.295165931127942
2001-09-15,0.205807477235794,0.277691307120661,0.198481737045147,0.27105234611819
2001-09-22,0.209623321890831,0.239536150032861,0.194665993587721,0.222137521840533
2001-09-29,0.251059621572495,0.257927499024954,0.172917750392324,0.209470466978893
2001-10-06,0.30852085351944,0.309054710524215,0.238239514905358,0.241138667915699
2001-10-13,0.338510602712631,0.345683422980936,0.291122208710622,0.299515679070852
2001-10-20,0.349422216415405,0.384906261047048,0.32851362203125,0.33599231247532
2001-10-27,0.359953016042709,0.364302659446102,0.307910040188151,0.350643813621194
2001-11-03,0.405967652797699,0.406273497421913,0.358656215752647,0.366210880895276
2001-11-10,0.400550425052643,0.427258255088942,0.390706465295474,0.404442215480218
2001-11-17,0.381167531013489,0.408257217580596,0.364760635644442,0.40451833481356
2001-11-24,0.416956424713135,0.422527645945346,0.386508811690727,0.387577453494401
2001-12-01,0.457476854324341,0.480369767645699,0.403297505273899,0.408181032044998
2001-12-08,0.500897407531738,0.503262730186592,0.451372673021094,0.455187558142894
2001-12-15,0.492808848619461,0.526155605598317,0.470602729982079,0.497081558948336
2001-12-22,0.516693532466888,0.536076504471269,0.492351002410368,0.492579969747201
2001-12-29,0.531268835067749,0.554466684583451,0.499828600774344,0.520509174934791
2002-01-05,0.481285780668259,0.539891680473485,0.479302305697179,0.533405651820807
2002-01-12,0.486856758594513,0.498913104405559,0.456027299982303,0.480217796841204
2002-01-19,0.49959996342659,0.512039087541489,0.469152322275448,0.491435406644064
2002-01-26,0.489375054836273,0.521577204734823,0.484185709283898,0.509367920625728
2002-02-02,0.440460175275803,0.500210730442466,0.422985542320059,0.488306391054818
2002-02-09,0.437636971473694,0.488840271689216,0.433058388088301,0.439773354440808
2002-02-16,0.380938589572907,0.434584074288805,0.375826120863364,0.418940877934697
2002-02-23,0.426877319812775,0.431074054523143,0.382617024013777,0.38269395596298
2002-03-02,0.444809675216675,0.461597509742064,0.419856385870828,0.428173848790582
2002-03-09,0.402686685323715,0.444809686241396,0.38170121620691,0.439926187138566
2002-03-16,0.370636701583862,0.418864821979462,0.351482637371637,0.410012571292594
2002-03-23,0.338510602712631,0.36933916764829,0.319509473462432,0.368881314701764
2002-03-30,0.321263760328293,0.341028601050916,0.309512364070256,0.319738167083416
2002-04-06,0.279904693365097,0.338052755384132,0.271128446115381,0.306383587522521
2002-04-13,0.281736046075821,0.311954744066822,0.28135419728341,0.285322018869044
2002-04-20,0.231752529740334,0.288832866900068,0.231752529740334,0.27860705863894
2002-04-27,0.249914854764938,0.280438466923063,0.248617273079884,0.259148024342885
2002-05-04,0.243275910615921,0.279522753790056,0.234347684518928,0.243427918744668
2002-05-11,0.298905849456787,0.299744650770916,0.243733867679291,0.245794219800997
2002-05-18,0.267313539981842,0.310199351561087,0.261132457331555,0.296387568842601
2002-05-25,0.255332291126251,0.269831767200552,0.248693328382731,0.269678831173854
2002-06-01,0.246480941772461,0.253729764791928,0.228547529864405,0.249151181585198
2002-06-08,0.215040698647499,0.256705856040025,0.196421407546,0.249761949691619
2002-06-15,0.172917693853378,0.222672291942206,0.169254829805433,0.219848215369408
2002-06-22,0.1311005204916,0.181540975927626,0.125377278387126,0.168492006853451
2002-06-29,0.144912287592888,0.144988291652585,0.119196198009771,0.130489732663338
2002-07-06,0.15193310379982,0.160861357792834,0.136060056413889,0.14323378989272
2002-07-13,0.13834935426712,0.178183075234037,0.137357644390826,0.152314058802304
2002-07-20,0.11225139349699,0.1416312748957,0.109123301052875,0.137739471270465
2002-07-27,0.0713499486446381,0.129573997761185,0.0694415920040391,0.11690687887712
2002-08-03,0.0702053233981133,0.0731044830528455,0.0647870176286867,0.0702813274706464
2002-08-10,0.0815748572349548,0.0843220082859737,0.0676101687457433,0.0694416005055471
2002-08-17,0.0876799300312996,0.102636346766143,0.0849327793344199,0.0850857084889787
2002-08-24,0.0770732089877129,0.0903511142230718,0.075546707376967,0.0893584764304873
2002-08-31,0.0706631764769554,0.074478055585472,0.0686788220291713,0.0734103348162244
2002-09-07,0.0806591510772705,0.0908089627572289,0.0679920285798549,0.0701283979814794
2002-09-14,0.0702813193202019,0.0808120644155785,0.0687548179539041,0.0794384922313509
2002-09-21,0.0653208866715431,0.0736392669961622,0.0652448825929034,0.0691366803090684
2002-09-28,0.0621158704161644,0.0728755500440248,0.0610481428231394,0.0650919552089302
2002-10-05,0.0672292411327362,0.0682969687618692,0.0549430561292294,0.0612770781685448
2002-10-12,0.0717309191823006,0.0750888603298541,0.0638713186268699,0.065244891263284
2002-10-19,0.0847038850188255,0.0866882464483161,0.0691366804721813,0.0707391862205746
2002-10-26,0.107596799731255,0.108894374624363,0.0771491977348123,0.0885956617267852
2002-11-02,0.0866882279515266,0.125987158736523,0.0840170808634221,0.114082827986625
2002-11-09,0.102789297699928,0.106147231249694,0.0779889168318314,0.0825675071490733
2002-11-16,0.119958981871605,0.128811230692036,0.104849647637244,0.11103074263637
2002-11-23,0.130718663334847,0.135679108706139,0.120569774050993,0.125529291545045
2002-11-30,0.107825748622417,0.139418016566617,0.101339721736648,0.13766258165628
2002-12-07,0.101033851504326,0.112175384535913,0.098363618828216,0.104315780390611
2002-12-14,0.0978288576006889,0.112557252493617,0.0930213340624064,0.104544724634192
2002-12-21,0.091189906001091,0.101033873125292,0.0903511116709114,0.09759992856657
2002-12-28,0.0939370468258858,0.0972949869273528,0.0853906557920442,0.0915717511982214
2003-01-04,0.0943948924541473,0.105918280494469,0.0903510879049128,0.0962263308897575
2003-01-11,0.0820327401161194,0.0988215095261535,0.0809650124027853,0.0979817940569352
2003-01-18,0.0776070505380631,0.0853146469015823,0.0762334784072421,0.083559219180376
2003-01-25,0.0787517055869103,0.0831013621775026,0.0729524659359111,0.0759285435292826
2003-02-01,0.0744780451059341,0.0828724276749082,0.0743260369818704,0.0802012806068405
2003-02-08,0.0918766856193543,0.0919536107423548,0.0711970361386848,0.0744020471924318
2003-02-15,0.0981346964836121,0.101033862708209,0.0942428994194424,0.0953875452134554
2003-02-22,0.0963032394647598,0.102942186067851,0.0901981496478656,0.0972949626363166
2003-03-01,0.0953106135129929,0.0992024100299003,0.0915717393384266,0.0974478966686619
2003-03-08,0.102407447993755,0.106834030425219,0.0922585500943929,0.094318915515461
2003-03-15,0.108054652810097,0.113167099078957,0.100499986079742,0.100728912480154
2003-03-22,0.102484352886677,0.111793540984671,0.10080492911822,0.103629005499483
2003-03-29,0.102178506553173,0.106834014760987,0.0978288498898423,0.0993553444483343
2003-04-05,0.101110801100731,0.10988612040323,0.100118163241256,0.10904641176062
2003-04-12,0.104162879288197,0.104925669536972,0.099279351516761,0.0995842888634246
2003-04-19,0.103400088846684,0.111335699176789,0.10240745102846,0.104315808354878
2003-04-26,0.121332570910454,0.122095367958543,0.103400079056471,0.104620728992679
2003-05-03,0.163073748350143,0.164295312628856,0.119425152436776,0.122477241491842
2003-05-10,0.162234976887703,0.167118505846279,0.152162087785309,0.163455627157948
2003-05-17,0.159258872270584,0.163302685163705,0.151169431665142,0.160097673518305
2003-05-24,0.19970241189003,0.203213281140945,0.154527329018594,0.157579417542431
2003-05-31,0.196574285626411,0.211759621112537,0.184212097914355,0.204891734501867
2003-06-07,0.179098784923553,0.20069506133643,0.177802130948903,0.195352766726771
2003-06-14,0.180701285600662,0.198176845376948,0.169254827105164,0.181236070429305
2003-06-21,0.172154873609543,0.181464975316653,0.16833908770199,0.180549256016727
2003-06-28,0.179404631257057,0.18604359354562,0.171010247869434,0.174444199056546
2003-07-05,0.186424523591995,0.196497409532237,0.181769936246585,0.181845940314181
2003-07-12,0.162234976887703,0.192300735424893,0.156205887517999,0.191156089246104
2003-07-19,0.160708501935005,0.168797030292043,0.152619959932707,0.163150717014014
2003-07-26,0.15048260986805,0.162386934615852,0.1401047797467,0.162006000044593
2003-08-02,0.118280500173569,0.163837450980887,0.116449061262502,0.150330612890965
2003-08-09,0.123239979147911,0.130107866054047,0.11942510803928,0.120187891227489
2003-08-16,0.139341920614243,0.148651090273798,0.123011015943151,0.125224302318262
2003-08-23,0.138655185699463,0.142622993246029,0.13262609897358,0.142012204439945
2003-08-30,0.142546981573105,0.145751992026123,0.134076595829754,0.141096477632104
2003-09-06,0.147659420967102,0.163837409227211,0.139646901652357,0.144836272891749
2003-09-13,0.151398316025734,0.155367037964651,0.144683364041417,0.148880084518678
2003-09-20,0.128658294677734,0.148728074142595,0.126902873795702,0.148422229438483
2003-09-27,0.128047540783882,0.131252552021785,0.119806079416346,0.122172289513175
2003-10-04,0.127666637301445,0.130336878270403,0.122935129681091,0.12827651220618
2003-10-11,0.127131819725037,0.135297276916294,0.126826889206073,0.129116180969064
2003-10-18,0.130565792322159,0.136441959323483,0.126445060587547,0.12720877208281
2003-10-25,0.134915426373482,0.143156888364921,0.130336842442796,0.131252561957985
2003-11-01,0.165973752737045,0.168339047662211,0.132854998044976,0.134228583490781
2003-11-08,0.153916522860527,0.168796929840201,0.153458670062184,0.166507638557982
2003-11-15,0.150788486003876,0.15796130658506,0.147888418514794,0.151017426132382
2003-11-22,0.162006035447121,0.165820908321446,0.151169435854484,0.152238077843309
2003-11-29,0.155900925397873,0.169407763950913,0.154603357066192,0.163837456598493
2003-12-06,0.159029886126518,0.163073697502482,0.148804066026151,0.155900879737402
2003-12-13,0.160784438252449,0.164829164664648,0.152162042713385,0.16368450517966
2003-12-20,0.173528507351875,0.174520230986518,0.156816656210257,0.158419155194179
2003-12-27,0.176122665405273,0.184669969394983,0.174139218863103,0.176809458229614
2004-01-03,0.194361060857773,0.196726370460192,0.177191358101175,0.178793870605387
2004-01-10,0.188179969787598,0.197490059279127,0.180396361365588,0.195047845123807
2004-01-17,0.17619962990284,0.193750280452818,0.175817781070348,0.190469265100419
2004-01-24,0.169789642095566,0.183906344157682,0.161395256525524,0.177344312109859
2004-01-31,0.173681408166885,0.176122708086738,0.167042459288638,0.171163189942793
2004-02-07,0.177802130579948,0.185661729053832,0.172383831912764,0.174978054088748
2004-02-14,0.184212133288383,0.185203856649264,0.176046677291678,0.178488891072923
2004-02-21,0.169789642095566,0.18421220262438,0.167194504984372,0.183906344157682
2004-02-28,0.169331789016724,0.173757451183448,0.16414241538381,0.169331789016724
2004-03-06,0.162082001566887,0.171697034517403,0.157808348844866,0.169407742907079
2004-03-13,0.169178798794746,0.173223511016831,0.157427397827342,0.161090261292017
2004-03-20,0.18581460416317,0.188713769753545,0.164066325189326,0.166584542656218
2004-03-27,0.200695067644119,0.205807521744021,0.188103963040141,0.188484897628022
2004-04-03,0.204052120447159,0.208707636652039,0.194894951959663,0.199626458602916
2004-04-10,0.180167451500893,0.206570340749453,0.179785602640337,0.205654621224617
2004-04-17,0.177344262599945,0.182380712418514,0.167347380676048,0.180014502467828
2004-04-24,0.156587690114975,0.178488895184709,0.155976901274975,0.177725197633279
2004-05-01,0.168492019176483,0.175283889765164,0.151856175814628,0.158266197615867
2004-05-08,0.164142325520515,0.167729184400489,0.157885227490323,0.163989403193588
2004-05-15,0.161777064204216,0.170170532694756,0.159105910264655,0.161777064204216
2004-05-22,0.178946748375893,0.179938471685954,0.158648043392416,0.161471191563944
2004-05-29,0.167194485664368,0.183983254864441,0.167042477503525,0.175893800818296
2004-06-05,0.158724039793015,0.173146579813307,0.157274450103568,0.169941569403769
2004-06-12,0.150788486003876,0.158419159551558,0.148804124447789,0.157885302501392
2004-06-19,0.154527351260185,0.159563801559298,0.147125605016763,0.15101740938134
2004-06-26,0.146972686052322,0.158724089849338,0.145828040091165,0.156740642699373
2004-07-03,0.128963232040405,0.146743705517181,0.126445000703406,0.145217211127205
2004-07-10,0.115838289260864,0.129726978212045,0.115838289260864,0.125377320396572
2004-07-17,0.111564606428146,0.121485497508686,0.10988609691135,0.116143203180565
2004-07-24,0.117669716477394,0.119806086009527,0.105612461108013,0.113015121741861
2004-07-31,0.0719598308205605,0.119806068632108,0.0709681073912839,0.117745703475686
2004-08-07,0.0801252946257591,0.0818807295950069,0.0725706256075537,0.0737912756806915
2004-08-14,0.0942428931593895,0.0955395469990862,0.0787517031749878,0.0792095560040786
2004-08-21,0.0987445786595345,0.100118157905708,0.0908849793221432,0.0957685005267682
2004-08-28,0.0978288576006889,0.101644650826926,0.0921056214660632,0.0983636356127081
2004-09-04,0.107367910444736,0.107901774341435,0.0937850658528682,0.0984396612135809
2004-09-11,0.112099409103394,0.11270927700544,0.102407449725856,0.107214966848786
2004-09-18,0.107214964926243,0.115838275444038,0.105612459247335,0.109886112468471
2004-09-25,0.115380384027958,0.115991159124792,0.103400051176116,0.106376135082192
2004-10-02,0.110725820064545,0.121256566052847,0.109733182346749,0.116372137875538
2004-10-09,0.102407447993755,0.114006843422455,0.0998132187565571,0.110877836136978
2004-10-16,0.10133969783783,0.108512516063469,0.100957849080398,0.101797557476595
2004-10-23,0.11041995882988,0.115914261196894,0.100271062545092,0.10049999579025
2004-10-30,0.134610429406166,0.143233735999103,0.110496851122215,0.111946426935532
2004-11-06,0.138120338320732,0.14040962863635,0.132550034810537,0.133160823339658
2004-11-13,0.144683375954628,0.156663704709834,0.135908044571841,0.136746845655276
2004-11-20,0.151551261544228,0.152924833892861,0.143843670781114,0.145217243129747
2004-11-27,0.158190160989761,0.160250525690721,0.145141193647184,0.152695859668953
2004-12-04,0.177878171205521,0.190469291620585,0.156129868585339,0.158953031424682
2004-12-11,0.175970733165741,0.189706500057819,0.172154932311804,0.175207021726535
2004-12-18,0.176046699285507,0.180778218731205,0.169789599400224,0.178031060487146
2004-12-25,0.179785624146462,0.180701330135579,0.17261280312567,0.178488956192897
2005-01-01,0.168110221624374,0.188637861421289,0.165591989234451,0.186043638588778
2005-01-08,0.164142325520515,0.170170497176221,0.157961231537882,0.168644903543685
2005-01-15,0.163608506321907,0.167881245077027,0.159639797497496,0.162310938070891
2005-01-22,0.174597069621086,0.176199567873691,0.156129791882652,0.162692748154411
2005-01-29,0.196803286671639,0.197337143659802,0.172459850117655,0.176046710285166
2005-02-05,0.199550405144691,0.200999995058981,0.188484881923651,0.197032187162762
2005-02-12,0.215727463364601,0.215956389771899,0.192911440729648,0.199473470122409
2005-02-19,0.22007717192173,0.223511109782035,0.207867901635469,0.214277924432807
2005-02-26,0.210386112332344,0.225877297111061,0.208172811080968,0.219009422086323
2005-03-05,0.191995725035667,0.216949031382546,0.190240290512494,0.211301793281722
2005-03-12,0.184441119432449,0.200313255861233,0.181007181178261,0.19596359801021
2005-03-19,0.191766858100891,0.197108239509705,0.183219550768098,0.1843641968262
2005-03-26,0.179556623101234,0.194589967413148,0.178488895652363,0.191842809441814
2005-04-02,0.178946748375893,0.186119566412192,0.174291233820472,0.178564885983289
2005-04-09,0.162921711802483,0.180854208974869,0.161395203602262,0.180243420119328
2005-04-16,0.169712677598,0.17192596519635,0.161013363805771,0.161929083201572
2005-04-23,0.167347401380539,0.17604671618738,0.15963981015369,0.171163201777897
2005-04-30,0.176809474825859,0.176886393118679,0.164218358284343,0.16933172592282
2005-05-07,0.193292409181595,0.194361050992459,0.169865607271199,0.177573211575778
2005-05-14,0.200695067644119,0.200771071715277,0.190927111748609,0.191003115819767
2005-05-21,0.210004255175591,0.21298033988614,0.201457863506918,0.202068652414107
2005-05-28,0.215956375002861,0.217711795727993,0.202984325221389,0.209088487736844
2005-06-04,0.213515073060989,0.216262230838193,0.205044700616431,0.212064582705912
2005-06-11,0.205349683761597,0.224274821661068,0.196650369036434,0.21366714963906
2005-06-18,0.206723257899284,0.216109365734328,0.201991751649653,0.205349685469481
2005-06-25,0.204815834760666,0.207715001702421,0.200695103424784,0.2054257095481
2005-07-02,0.214735820889473,0.21542260036997,0.203594276697253,0.205578638342189
2005-07-09,0.205196738243103,0.223588003422918,0.201610778980185,0.2166431965146
2005-07-16,0.197108179330826,0.206723211470482,0.195658603149281,0.204586842405657
2005-07-23,0.206494316458702,0.209470401211808,0.193979202175609,0.19481891753902
2005-07-30,0.215575441718102,0.216033308178196,0.206341357968817,0.207714930058594
2005-08-06,0.228547528386116,0.23053187583369,0.210386104396284,0.217025052732151
2005-08-13,0.222824305295944,0.236713005698768,0.222137525946346,0.229311246068424
2005-08-20,0.220687955617905,0.227326905129207,0.218398663624025,0.22244339059173
2005-08-27,0.230378985404968,0.23701792062265,0.21687214758586,0.218627568742993
2005-09-03,0.245641201734543,0.246175085929938,0.227708718513283,0.231218659826302
2005-09-10,0.253729730844498,0.257087663733859,0.241902326200733,0.245870120003902
2005-09-17,0.249608933925629,0.259071941257899,0.241520385214335,0.253424718590144
2005-09-24,0.261590242385864,0.263955537740215,0.247014765760188,0.25151734430005
2005-10-01,0.252280175685883,0.274333390134111,0.247854501184057,0.264642366759451
2005-10-08,0.2444207072258,0.254035759467677,0.235034595195596,0.253577906334855
2005-10-15,0.243733882904053,0.249228173765479,0.232821250693272,0.244572656980059
2005-10-22,0.247396662831306,0.252738043374623,0.234652622212797,0.245870168138856
2005-10-29,0.259910941123962,0.270899550271874,0.24838847485304,0.24838847485304
2005-11-05,0.259758919477463,0.280591490476238,0.2506017502104,0.261284513963931
2005-11-12,0.276164889335632,0.279904699592032,0.255867105124274,0.259834900340079
2005-11-19,0.290511310100555,0.291884868292786,0.274639182166619,0.276470593089593
2005-11-26,0.279217898845673,0.293792452377181,0.26876314858364,0.291274220206681
2005-12-03,0.277309477329254,0.279827709041529,0.270289594296093,0.279827709041529
2005-12-10,0.281201243400574,0.287459256148776,0.275859864098593,0.278073151258354
2005-12-17,0.286466658115387,0.286848506899075,0.272730881653168,0.281812043703708
2005-12-24,0.278988897800446,0.291808941393488,0.277844252025728,0.286161716584525
2005-12-31,0.311648935079575,0.312793581001299,0.279675726642047,0.280591432463222
2006-01-07,0.324392974376678,0.337060083517089,0.310810132129855,0.311496897846526
2006-01-14,0.334313035011292,0.348430638890657,0.311344078732532,0.319967391553926
2006-01-21,0.35293310880661,0.356824899055655,0.330878966659648,0.336908040369026
2006-01-28,0.335915297269821,0.354840412939014,0.32965821332622,0.354458564264534
2006-02-04,0.334999650716782,0.349117247115946,0.327140039947633,0.334999650716782
2006-02-11,0.362242430448532,0.387043727122414,0.331642798959039,0.333932091481371
2006-02-18,0.348430424928665,0.362090194670699,0.341104698919733,0.361479405936719
2006-02-25,0.37513929605484,0.381625350439366,0.347438852125159,0.3511017302167
2006-03-04,0.361632317304611,0.38498310659926,0.353009010365343,0.382464875662622
2006-03-11,0.372163265943527,0.383303881913066,0.361937428042101,0.36529536218926
2006-03-18,0.396429777145386,0.397116570255836,0.367965605844501,0.375444271393044
2006-03-25,0.436950206756592,0.444351938800733,0.395437056874321,0.396734638739606
2006-04-01,0.465947270393372,0.470678789492371,0.433745153325021,0.439239469410548
2006-04-08,0.451753705739975,0.467626767042606,0.443970097462406,0.464879595126694
2006-04-15,0.428402870893478,0.464268793081635,0.423214399551456,0.450990869418961
2006-04-22,0.445954442024231,0.451601694546384,0.423519377702458,0.431150049909457
2006-04-29,0.477393984794617,0.480751919854992,0.44900673798334,0.44900673798334
2006-05-06,0.401847004890442,0.486550891228591,0.392842748488005,0.476173021854429
2006-05-13,0.371323436498642,0.411157152894247,0.363234912057571,0.401084253760431
2006-05-20,0.365829199552536,0.382617039667695,0.356214151905767,0.369339141418334
2006-05-27,0.36369264125824,0.376817624449232,0.348583311339651,0.366439784709665
2006-06-03,0.325842529535294,0.368423394786667,0.31378620961077,0.36170845547858
2006-06-10,0.330574095249176,0.340342052637804,0.300202481704986,0.320196276733877
2006-06-17,0.309970259666443,0.3359152821656,0.306307410807216,0.334236780045252
2006-06-24,0.324926972389221,0.33637343650875,0.291809103846267,0.309512684529697
2006-07-01,0.295623958110809,0.332710519502443,0.29226692394825,0.332405602521861
2006-07-08,0.269678860902786,0.298523979617645,0.262048187419045,0.296387596266867
2006-07-15,0.271205216646194,0.309817372379015,0.267084514806559,0.268458072989604
2006-07-22,0.34598833322525,0.346599122150002,0.279751725221015,0.281278219948954
2006-07-29,0.36613404750824,0.381549253856588,0.318211808904905,0.342325400266475
2006-08-05,0.357129812240601,0.389179948786765,0.340646918402341,0.35972404794791
2006-08-12,0.417567104101181,0.423061419234165,0.353313961355751,0.361555420409975
2006-08-19,0.40413635969162,0.412683665227356,0.392384957370045,0.411310106620731
2006-08-26,0.42565581202507,0.450533135971014,0.410088619990342,0.41085231776288
2006-09-02,0.422756612300873,0.436644371805688,0.402000049242244,0.427029351316824
2006-09-09,0.451143801212311,0.453280184143328,0.408562938240899,0.413293529685126
2006-09-16,0.45495867729187,0.476935914912469,0.449770233084642,0.452364441543002
2006-09-23,0.451601624488831,0.474646573552803,0.440002231666378,0.461826530989006
2006-09-30,0.47205251455307,0.47724186074316,0.422298820136748,0.449464509272891
2006-10-07,0.515395820140839,0.518295872054789,0.469609953568498,0.470983538844437
